TruckID,Timestamp,TempC,HumidityPct,IntervalMinutes
TRK-05,2026-08-04T01:30:00Z,4.7,47,15.0
TRK-06,2026-08-04T01:30:00Z,4.2,48,15.0
TRK-04,2026-08-04T01:45:00Z,5.2,41,15.0
TRK-05,2026-08-04T01:45:00Z,4.9,48,15.0
TRK-06,2026-08-04T01:45:00Z,4.5,45,15.0
TRK-04,2026-08-04T02:00:00Z,5.4,53,15.0
TRK-05,2026-08-04T02:00:00Z,5.0,49,15.0
TRK-06,2026-08-04T02:00:00Z,4.6,47,15.0
TRK-04,2026-08-04T02:15:00Z,4.4,43,15.0
TRK-05,2026-08-04T02:15:00Z,5.1,48,15.0
TRK-06,2026-08-04T02:15:00Z,4.4,47,15.0
TRK-04,2026-08-04T02:30:00Z,4.4,42,15.0
TRK-05,2026-08-04T02:30:00Z,5.0,48,15.0
TRK-06,2026-08-04T02:30:00Z,4.6,44,15.0
TRK-04,2026-08-04T02:45:00Z,5.1,40,15.0
TRK-05,2026-08-04T02:45:00Z,4.9,47,15.0
TRK-06,2026-08-04T02:45:00Z,4.4,43,15.0
TRK-04,2026-08-04T03:00:00Z,4.9,55,15.0
TRK-05,2026-08-04T03:00:00Z,4.8,48,15.0
TRK-04,2026-08-04T03:15:00Z,5.3,40,15.0
TRK-05,2026-08-04T03:15:00Z,4.7,49,15.0
TRK-04,2026-08-04T03:30:00Z,4.5,44,15.0
TRK-05,2026-08-04T03:30:00Z,4.6,48,15.0
